-126.5465465,-18.2363108
-126.4064064,-17.9423479
-126.2662663,-17.6571942
-126.1261261,-17.3804606
-125.9859860,-17.1117809
-125.8458458,-16.8508097
-125.7057057,-16.5972210
-125.5655656,-16.3507071
-125.4254254,-16.1109770
-125.2852853,-15.8777555
-125.1451451,-15.6507821
-125.0050050,-15.4298100
-124.8648649,-15.2146051
-124.7247247,-15.0049455
-124.5845846,-14.8006205
-124.4444444,-14.6014299
-124.3043043,-14.4071834
-124.1641642,-14.2176999
-124.0240240,-14.0328072
-123.8838839,-13.8523411
-123.7437437,-13.6761454
-123.6036036,-13.5040709
-123.4634635,-13.3359754
-123.3233233,-13.1717232
-123.1831832,-13.0111845
-123.0430430,-12.8542356
-122.9029029,-12.7007578
-122.7627628,-12.5506381
-122.6226226,-12.4037678
-122.4824825,-12.2600433
-122.3423423,-12.1193651
-122.2022022,-11.9816378
-122.0620621,-11.8467703
-121.9219219,-11.7146747
-121.7817818,-11.5852671
-121.6416416,-11.4584667
-121.5015015,-11.3341959
-121.3613614,-11.2123804
-121.2212212,-11.0929485
-121.0810811,-10.9758314
-120.9409409,-10.8609628
-120.8008008,-10.7482791
-120.6606607,-10.6377189
-120.5205205,-10.5292232
-120.3803804,-10.4227350
-120.2402402,-10.3181996
-120.1001001,-10.2155641
-119.9599600,-10.1147776
-119.8198198,-10.0157909
-119.6796797,-9.9185565
-119.5395395,-9.8230287
-119.3993994,-9.7291634
-119.2592593,-9.6369177
-119.1191191,-9.5462505
-118.9789790,-9.4571220
-118.8388388,-9.3694935
-118.6986987,-9.2833279
-118.5585586,-9.1985890
-118.4184184,-9.1152422
-118.2782783,-9.0332536
-118.1381381,-8.9525905
-117.9979980,-8.8732214
-117.8578579,-8.7951157
-117.7177177,-8.7182436
-117.5775776,-8.6425765
-117.4374374,-8.5680864
-117.2972973,-8.4947464
-117.1571572,-8.4225303
-117.0170170,-8.3514127
-116.8768769,-8.2813690
-116.7367367,-8.2123751
-116.5965966,-8.1444080
-116.4564565,-8.0774451
-116.3163163,-8.0114645
-116.1761762,-7.9464450
-116.0360360,-7.8823659
-115.8958959,-7.8192072
-115.7557558,-7.7569494
-115.6156156,-7.6955735
-115.4754755,-7.6350611
-115.3353353,-7.5753944
-115.1951952,-7.5165558
-115.0550551,-7.4585286
-114.9149149,-7.4012961
-114.7747748,-7.3448423
-114.6346346,-7.2891516
-114.4944945,-7.2342088
-114.3543544,-7.1799992
-114.2142142,-7.1265082
-114.0740741,-7.0737219
-113.9339339,-7.0216266
-113.7937938,-6.9702089
-113.6536537,-6.9194559
-113.5135135,-6.8693549
-113.3733734,-6.8198935
-113.2332332,-6.7710598
-113.0930931,-6.7228420
-112.9529530,-6.6752286
-112.8128128,-6.6282085
-112.6726727,-6.5817709
-112.5325325,-6.5359050
-112.3923924,-6.4906006
-112.2522523,-6.4458474
-112.1121121,-6.4016357
-111.9719720,-6.3579557
-111.8318318,-6.3147981
-111.6916917,-6.2721536
-111.5515516,-6.2300133
-111.4114114,-6.1883684
-111.2712713,-6.1472103
-111.1311311,-6.1065307
-110.9909910,-6.0663213
-110.8508509,-6.0265741
-110.7107107,-5.9872814
-110.5705706,-5.9484355
-110.4304304,-5.9100288
-110.2902903,-5.8720542
-110.1501502,-5.8345044
-110.0100100,-5.7973724
-109.8698699,-5.7606514
-109.7297297,-5.7243347
-109.5895896,-5.6884158
-109.4494494,-5.6528882
-109.3093093,-5.6177457
-109.1691692,-5.5829821
-109.0290290,-5.5485914
-108.8888889,-5.5145677
-108.7487487,-5.4809053
-108.6086086,-5.4475985
-108.4684685,-5.4146418
-108.3283283,-5.3820298
-108.1881882,-5.3497571
-108.0480480,-5.3178186
-107.9079079,-5.2862092
-107.7677678,-5.2549239
-107.6276276,-5.2239577
-107.4874875,-5.1933060
-107.3473473,-5.1629640
-107.2072072,-5.1329271
-107.0670671,-5.1031908
-106.9269269,-5.0737507
-106.7867868,-5.0446024
-106.6466466,-5.0157417
-106.5065065,-4.9871643
-106.3663664,-4.9588663
-106.2262262,-4.9308436
-106.0860861,-4.9030922
-105.9459459,-4.8756083
-105.8058058,-4.8483881
-105.6656657,-4.8214279
-105.5255255,-4.7947240
-105.3853854,-4.7682728
-105.2452452,-4.7420708
-105.1051051,-4.7161146
-104.9649650,-4.6904007
-104.8248248,-4.6649259
-104.6846847,-4.6396868
-104.5445445,-4.6146803
-104.4044044,-4.5899032
-104.2642643,-4.5653524
-104.1241241,-4.5410249
-103.9839840,-4.5169177
-103.8438438,-4.4930277
-103.7037037,-4.4693523
-103.5635636,-4.4458885
-103.4234234,-4.4226335
-103.2832833,-4.3995846
-103.1431431,-4.3767392
-103.0030030,-4.3540945
-102.8628629,-4.3316480
-102.7227227,-4.3093971
-102.5825826,-4.2873393
-102.4424424,-4.2654722
-102.3023023,-4.2437934
-102.1621622,-4.2223003
-102.0220220,-4.2009907
-101.8818819,-4.1798624
-101.7417417,-4.1589129
-101.6016016,-4.1381402
-101.4614615,-4.1175419
-101.3213213,-4.0971160
-101.1811812,-4.0768602
-101.0410410,-4.0567726
-100.9009009,-4.0368511
-100.7607608,-4.0170936
-100.6206206,-3.9974982
-100.4804805,-3.9780628
-100.3403403,-3.9587856
-100.2002002,-3.9396647
-100.0600601,-3.9206982
-99.9199199,-3.9018843
-99.7797798,-3.8832211
-99.6396396,-3.8647070
-99.4994995,-3.8463400
-99.3593594,-3.8281185
-99.2192192,-3.8100409
-99.0790791,-3.7921053
-98.9389389,-3.7743103
-98.7987988,-3.7566541
-98.6586587,-3.7391351
-98.5185185,-3.7217518
-98.3783784,-3.7045027
-98.2382382,-3.6873862
-98.0980981,-3.6704008
-97.9579580,-3.6535450
-97.8178178,-3.6368173
-97.6776777,-3.6202164
-97.5375375,-3.6037408
-97.3973974,-3.5873891
-97.2572573,-3.5711599
-97.1171171,-3.5550519
-96.9769770,-3.5390638
-96.8368368,-3.5231941
-96.6966967,-3.5074417
-96.5565566,-3.4918052
-96.4164164,-3.4762834
-96.2762763,-3.4608751
-96.1361361,-3.4455789
-95.9959960,-3.4303938
-95.8558559,-3.4153185
-95.7157157,-3.4003518
-95.5755756,-3.3854926
-95.4354354,-3.3707397
-95.2952953,-3.3560921
-95.1551552,-3.3415485
-95.0150150,-3.3271080
-94.8748749,-3.3127693
-94.7347347,-3.2985316
-94.5945946,-3.2843936
-94.4544545,-3.2703544
-94.3143143,-3.2564130
-94.1741742,-3.2425683
-94.0340340,-3.2288193
-93.8938939,-3.2151651
-93.7537538,-3.2016047
-93.6136136,-3.1881371
-93.4734735,-3.1747615
-93.3333333,-3.1614768
-93.1931932,-3.1482821
-93.0530531,-3.1351766
-92.9129129,-3.1221593
-92.7727728,-3.1092293
-92.6326326,-3.0963859
-92.4924925,-3.0836281
-92.3523524,-3.0709551
-92.2122122,-3.0583660
-92.0720721,-3.0458600
-91.9319319,-3.0334363
-91.7917918,-3.0210942
-91.6516517,-3.0088327
-91.5115115,-2.9966511
-91.3713714,-2.9845487
-91.2312312,-2.9725246
-91.0910911,-2.9605781
-90.9509510,-2.9487085
-90.8108108,-2.9369150
-90.6706707,-2.9251970
-90.5305305,-2.9135536
-90.3903904,-2.9019841
-90.2502503,-2.8904880
-90.1101101,-2.8790644
-89.9699700,-2.8677126
-89.8298298,-2.8564321
-89.6896897,-2.8452222
-89.5495495,-2.8340821
-89.4094094,-2.8230113
-89.2692693,-2.8120090
-89.1291291,-2.8010747
-88.9889890,-2.7902077
-88.8488488,-2.7794074
-88.7087087,-2.7686732
-88.5685686,-2.7580044
-88.4284284,-2.7474006
-88.2882883,-2.7368610
-88.1481481,-2.7263852
-88.0080080,-2.7159724
-87.8678679,-2.7056222
-87.7277277,-2.6953340
-87.5875876,-2.6851072
-87.4474474,-2.6749413
-87.3073073,-2.6648357
-87.1671672,-2.6547899
-87.0270270,-2.6448033
-86.8868869,-2.6348755
-86.7467467,-2.6250059
-86.6066066,-2.6151940
-86.4664665,-2.6054393
-86.3263263,-2.5957412
-86.1861862,-2.5860993
-86.0460460,-2.5765131
-85.9059059,-2.5669821
-85.7657658,-2.5575058
-85.6256256,-2.5480838
-85.4854855,-2.5387156
-85.3453453,-2.5294006
-85.2052052,-2.5201385
-85.0650651,-2.5109288
-84.9249249,-2.5017710
-84.7847848,-2.4926647
-84.6446446,-2.4836095
-84.5045045,-2.4746049
-84.3643644,-2.4656505
-84.2242242,-2.4567458
-84.0840841,-2.4478905
-83.9439439,-2.4390841
-83.8038038,-2.4303262
-83.6636637,-2.4216165
-83.5235235,-2.4129544
-83.3833834,-2.4043396
-83.2432432,-2.3957717
-83.1031031,-2.3872504
-82.9629630,-2.3787751
-82.8228228,-2.3703456
-82.6826827,-2.3619615
-82.5425425,-2.3536223
-82.4024024,-2.3453278
-82.2622623,-2.3370775
-82.1221221,-2.3288711
-81.9819820,-2.3207083
-81.8418418,-2.3125886
-81.7017017,-2.3045117
-81.5615616,-2.2964773
-81.4214214,-2.2884850
-81.2812813,-2.2805345
-81.1411411,-2.2726254
-81.0010010,-2.2647575
-80.8608609,-2.2569303
-80.7207207,-2.2491436
-80.5805806,-2.2413970
-80.4404404,-2.2336902
-80.3003003,-2.2260229
-80.1601602,-2.2183948
-80.0200200,-2.2108055
-79.8798799,-2.2032548
-79.7397397,-2.1957424
-79.5995996,-2.1882678
-79.4594595,-2.1808310
-79.3193193,-2.1734314
-79.1791792,-2.1660689
-79.0390390,-2.1587432
-78.8988989,-2.1514540
-78.7587588,-2.1442009
-78.6186186,-2.1369838
-78.4784785,-2.1298023
-78.3383383,-2.1226561
-78.1981982,-2.1155450
-78.0580581,-2.1084687
-77.9179179,-2.1014269
-77.7777778,-2.0944194
-77.6376376,-2.0874459
-77.4974975,-2.0805062
-77.3573574,-2.0735999
-77.2172172,-2.0667268
-77.0770771,-2.0598868
-76.9369369,-2.0530794
-76.7967968,-2.0463045
-76.6566567,-2.0395619
-76.5165165,-2.0328512
-76.3763764,-2.0261722
-76.2362362,-2.0195247
-76.0960961,-2.0129085
-75.9559560,-2.0063234
-75.8158158,-1.9997690
-75.6756757,-1.9932451
-75.5355355,-1.9867516
-75.3953954,-1.9802882
-75.2552553,-1.9738546
-75.1151151,-1.9674507
-74.9749750,-1.9610762
-74.8348348,-1.9547310
-74.6946947,-1.9484147
-74.5545546,-1.9421272
-74.4144144,-1.9358682
-74.2742743,-1.9296376
-74.1341341,-1.9234352
-73.9939940,-1.9172607
-73.8538539,-1.9111139
-73.7137137,-1.9049946
-73.5735736,-1.8989026
-73.4334334,-1.8928378
-73.2932933,-1.8867999
-73.1531532,-1.8807887
-73.0130130,-1.8748040
-72.8728729,-1.8688457
-72.7327327,-1.8629135
-72.5925926,-1.8570072
-72.4524525,-1.8511267
-72.3123123,-1.8452718
-72.1721722,-1.8394423
-72.0320320,-1.8336380
-71.8918919,-1.8278587
-71.7517518,-1.8221042
-71.6116116,-1.8163744
-71.4714715,-1.8106691
-71.3313313,-1.8049881
-71.1911912,-1.7993312
-71.0510511,-1.7936983
-70.9109109,-1.7880892
-70.7707708,-1.7825037
-70.6306306,-1.7769416
-70.4904905,-1.7714028
-70.3503504,-1.7658872
-70.2102102,-1.7603944
-70.0700701,-1.7549245
-69.9299299,-1.7494772
-69.7897898,-1.7440523
-69.6496496,-1.7386498
-69.5095095,-1.7332694
-69.3693694,-1.7279109
-69.2292292,-1.7225743
-69.0890891,-1.7172594
-68.9489489,-1.7119660
-68.8088088,-1.7066940
-68.6686687,-1.7014432
-68.5285285,-1.6962134
-68.3883884,-1.6910046
-68.2482482,-1.6858165
-68.1081081,-1.6806491
-67.9679680,-1.6755022
-67.8278278,-1.6703756
-67.6876877,-1.6652692
-67.5475475,-1.6601828
-67.4074074,-1.6551164
-67.2672673,-1.6500697
-67.1271271,-1.6450426
-66.9869870,-1.6400351
-66.8468468,-1.6350469
-66.7067067,-1.6300780
-66.5665666,-1.6251281
-66.4264264,-1.6201972
-66.2862863,-1.6152851
-66.1461461,-1.6103918
-66.0060060,-1.6055169
-65.8658659,-1.6006606
-65.7257257,-1.5958225
-65.5855856,-1.5910026
-65.4454454,-1.5862007
-65.3053053,-1.5814168
-65.1651652,-1.5766507
-65.0250250,-1.5719023
-64.8848849,-1.5671714
-64.7447447,-1.5624579
-64.6046046,-1.5577618
-64.4644645,-1.5530829
-64.3243243,-1.5484210
-64.1841842,-1.5437761
-64.0440440,-1.5391480
-63.9039039,-1.5345367
-63.7637638,-1.5299420
-63.6236236,-1.5253637
-63.4834835,-1.5208018
-63.3433433,-1.5162562
-63.2032032,-1.5117268
-63.0630631,-1.5072134
-62.9229229,-1.5027159
-62.7827828,-1.4982342
-62.6426426,-1.4937683
-62.5025025,-1.4893179
-62.3623624,-1.4848830
-62.2222222,-1.4804635
-62.0820821,-1.4760593
-61.9419419,-1.4716703
-61.8018018,-1.4672963
-61.6616617,-1.4629373
-61.5215215,-1.4585932
-61.3813814,-1.4542638
-61.2412412,-1.4499491
-61.1011011,-1.4456489
-60.9609610,-1.4413632
-60.8208208,-1.4370918
-60.6806807,-1.4328347
-60.5405405,-1.4285917
-60.4004004,-1.4243628
-60.2602603,-1.4201479
-60.1201201,-1.4159468
-59.9799800,-1.4117595
-59.8398398,-1.4075858
-59.6996997,-1.4034257
-59.5595596,-1.3992791
-59.4194194,-1.3951459
-59.2792793,-1.3910260
-59.1391391,-1.3869193
-58.9989990,-1.3828257
-58.8588589,-1.3787451
-58.7187187,-1.3746774
-58.5785786,-1.3706226
-58.4384384,-1.3665805
-58.2982983,-1.3625510
-58.1581582,-1.3585342
-58.0180180,-1.3545298
-57.8778779,-1.3505378
-57.7377377,-1.3465581
-57.5975976,-1.3425906
-57.4574575,-1.3386353
-57.3173173,-1.3346920
-57.1771772,-1.3307606
-57.0370370,-1.3268412
-56.8968969,-1.3229335
-56.7567568,-1.3190375
-56.6166166,-1.3151532
-56.4764765,-1.3112804
-56.3363363,-1.3074191
-56.1961962,-1.3035691
-56.0560561,-1.2997305
-55.9159159,-1.2959031
-55.7757758,-1.2920868
-55.6356356,-1.2882815
-55.4954955,-1.2844873
-55.3553554,-1.2807039
-55.2152152,-1.2769314
-55.0750751,-1.2731696
-54.9349349,-1.2694185
-54.7947948,-1.2656780
-54.6546547,-1.2619480
-54.5145145,-1.2582284
-54.3743744,-1.2545191
-54.2342342,-1.2508202
-54.0940941,-1.2471315
-53.9539540,-1.2434529
-53.8138138,-1.2397844
-53.6736737,-1.2361258
-53.5335335,-1.2324772
-53.3933934,-1.2288384
-53.2532533,-1.2252094
-53.1131131,-1.2215901
-52.9729730,-1.2179804
-52.8328328,-1.2143802
-52.6926927,-1.2107896
-52.5525526,-1.2072083
-52.4124124,-1.2036364
-52.2722723,-1.2000737
-52.1321321,-1.1965203
-51.9919920,-1.1929760
-51.8518519,-1.1894407
-51.7117117,-1.1859144
-51.5715716,-1.1823971
-51.4314314,-1.1788886
-51.2912913,-1.1753889
-51.1511512,-1.1718979
-51.0110110,-1.1684156
-50.8708709,-1.1649419
-50.7307307,-1.1614767
-50.5905906,-1.1580199
-50.4504505,-1.1545715
-50.3103103,-1.1511315
-50.1701702,-1.1476997
-50.0300300,-1.1442760
-49.8898899,-1.1408606
-49.7497497,-1.1374531
-49.6096096,-1.1340537
-49.4694695,-1.1306622
-49.3293293,-1.1272786
-49.1891892,-1.1239028
-49.0490490,-1.1205347
-48.9089089,-1.1171743
-48.7687688,-1.1138216
-48.6286286,-1.1104763
-48.4884885,-1.1071386
-48.3483483,-1.1038083
-48.2082082,-1.1004854
-48.0680681,-1.0971698
-47.9279279,-1.0938614
-47.7877878,-1.0905602
-47.6476476,-1.0872662
-47.5075075,-1.0839792
-47.3673674,-1.0806992
-47.2272272,-1.0774262
-47.0870871,-1.0741600
-46.9469469,-1.0709007
-46.8068068,-1.0676481
-46.6666667,-1.0644023
-46.5265265,-1.0611631
-46.3863864,-1.0579305
-46.2462462,-1.0547044
-46.1061061,-1.0514848
-45.9659660,-1.0482716
-45.8258258,-1.0450647
-45.6856857,-1.0418642
-45.5455455,-1.0386699
-45.4054054,-1.0354818
-45.2652653,-1.0322998
-45.1251251,-1.0291239
-44.9849850,-1.0259540
-44.8448448,-1.0227901
-44.7047047,-1.0196320
-44.5645646,-1.0164798
-44.4244244,-1.0133334
-44.2842843,-1.0101928
-44.1441441,-1.0070578
-44.0040040,-1.0039284
-43.8638639,-1.0008046
-43.7237237,-0.9976863
-43.5835836,-0.9945735
-43.4434434,-0.9914660
-43.3033033,-0.9883639
-43.1631632,-0.9852671
-43.0230230,-0.9821755
-42.8828829,-0.9790892
-42.7427427,-0.9760079
-42.6026026,-0.9729317
-42.4624625,-0.9698606
-42.3223223,-0.9667944
-42.1821822,-0.9637331
-42.0420420,-0.9606766
-41.9019019,-0.9576250
-41.7617618,-0.9545781
-41.6216216,-0.9515360
-41.4814815,-0.9484984
-41.3413413,-0.9454655
-41.2012012,-0.9424371
-41.0610611,-0.9394132
-40.9209209,-0.9363937
-40.7807808,-0.9333786
-40.6406406,-0.9303678
-40.5005005,-0.9273613
-40.3603604,-0.9243591
-40.2202202,-0.9213610
-40.0800801,-0.9183670
-39.9399399,-0.9153771
-39.7997998,-0.9123911
-39.6596597,-0.9094092
-39.5195195,-0.9064312
-39.3793794,-0.9034570
-39.2392392,-0.9004866
-39.0990991,-0.8975200
-38.9589590,-0.8945571
-38.8188188,-0.8915979
-38.6786787,-0.8886422
-38.5385385,-0.8856901
-38.3983984,-0.8827415
-38.2582583,-0.8797963
-38.1181181,-0.8768546
-37.9779780,-0.8739161
-37.8378378,-0.8709810
-37.6976977,-0.8680491
-37.5575576,-0.8651204
-37.4174174,-0.8621948
-37.2772773,-0.8592724
-37.1371371,-0.8563529
-36.9969970,-0.8534365
-36.8568569,-0.8505230
-36.7167167,-0.8476123
-36.5765766,-0.8447045
-36.4364364,-0.8417995
-36.2962963,-0.8388972
-36.1561562,-0.8359976
-36.0160160,-0.8331007
-35.8758759,-0.8302063
-35.7357357,-0.8273144
-35.5955956,-0.8244250
-35.4554555,-0.8215381
-35.3153153,-0.8186535
-35.1751752,-0.8157712
-35.0350350,-0.8128912
-34.8948949,-0.8100135
-34.7547548,-0.8071379
-34.6146146,-0.8042644
-34.4744745,-0.8013930
-34.3343343,-0.7985236
-34.1941942,-0.7956562
-34.0540541,-0.7927907
-33.9139139,-0.7899271
-33.7737738,-0.7870653
-33.6336336,-0.7842052
-33.4934935,-0.7813469
-33.3533534,-0.7784902
-33.2132132,-0.7756352
-33.0730731,-0.7727817
-32.9329329,-0.7699297
-32.7927928,-0.7670792
-32.6526527,-0.7642300
-32.5125125,-0.7613823
-32.3723724,-0.7585358
-32.2322322,-0.7556906
-32.0920921,-0.7528466
-31.9519520,-0.7500037
-31.8118118,-0.7471620
-31.6716717,-0.7443212
-31.5315315,-0.7414815
-31.3913914,-0.7386427
-31.2512513,-0.7358048
-31.1111111,-0.7329678
-30.9709710,-0.7301315
-30.8308308,-0.7272960
-30.6906907,-0.7244611
-30.5505506,-0.7216269
-30.4104104,-0.7187933
-30.2702703,-0.7159601
-30.1301301,-0.7131275
-29.9899900,-0.7102952
-29.8498498,-0.7074634
-29.7097097,-0.7046318
-29.5695696,-0.7018005
-29.4294294,-0.6989694
-29.2892893,-0.6961385
-29.1491491,-0.6933076
-29.0090090,-0.6904768
-28.8688689,-0.6876460
-28.7287287,-0.6848151
-28.5885886,-0.6819842
-28.4484484,-0.6791530
-28.3083083,-0.6763216
-28.1681682,-0.6734900
-28.0280280,-0.6706580
-27.8878879,-0.6678256
-27.7477477,-0.6649927
-27.6076076,-0.6621594
-27.4674675,-0.6593255
-27.3273273,-0.6564910
-27.1871872,-0.6536559
-27.0470470,-0.6508200
-26.9069069,-0.6479833
-26.7667668,-0.6451458
-26.6266266,-0.6423075
-26.4864865,-0.6394681
-26.3463463,-0.6366278
-26.2062062,-0.6337864
-26.0660661,-0.6309439
-25.9259259,-0.6281002
-25.7857858,-0.6252553
-25.6456456,-0.6224091
-25.5055055,-0.6195616
-25.3653654,-0.6167126
-25.2252252,-0.6138622
-25.0850851,-0.6110103
-24.9449449,-0.6081568
-24.8048048,-0.6053016
-24.6646647,-0.6024447
-24.5245245,-0.5995861
-24.3843844,-0.5967257
-24.2442442,-0.5938634
-24.1041041,-0.5909991
-23.9639640,-0.5881329
-23.8238238,-0.5852646
-23.6836837,-0.5823942
-23.5435435,-0.5795215
-23.4034034,-0.5766467
-23.2632633,-0.5737695
-23.1231231,-0.5708900
-22.9829830,-0.5680080
-22.8428428,-0.5651236
-22.7027027,-0.5622366
-22.5625626,-0.5593469
-22.4224224,-0.5564546
-22.2822823,-0.5535596
-22.1421421,-0.5506617
-22.0020020,-0.5477610
-21.8618619,-0.5448573
-21.7217217,-0.5419506
-21.5815816,-0.5390408
-21.4414414,-0.5361279
-21.3013013,-0.5332119
-21.1611612,-0.5302925
-21.0210210,-0.5273698
-20.8808809,-0.5244437
-20.7407407,-0.5215141
-20.6006006,-0.5185810
-20.4604605,-0.5156442
-20.3203203,-0.5127038
-20.1801802,-0.5097597
-20.0400400,-0.5068117
-19.8998999,-0.5038599
-19.7597598,-0.5009040
-19.6196196,-0.4979442
-19.4794795,-0.4949803
-19.3393393,-0.4920122
-19.1991992,-0.4890398
-19.0590591,-0.4860632
-18.9189189,-0.4830821
-18.7787788,-0.4800966
-18.6386386,-0.4771066
-18.4984985,-0.4741119
-18.3583584,-0.4711126
-18.2182182,-0.4681085
-18.0780781,-0.4650996
-17.9379379,-0.4620857
-17.7977978,-0.4590669
-17.6576577,-0.4560430
-17.5175175,-0.4530140
-17.3773774,-0.4499798
-17.2372372,-0.4469402
-17.0970971,-0.4438953
-16.9569570,-0.4408449
-16.8168168,-0.4377890
-16.6766767,-0.4347274
-16.5365365,-0.4316602
-16.3963964,-0.4285872
-16.2562563,-0.4255083
-16.1161161,-0.4224235
-15.9759760,-0.4193326
-15.8358358,-0.4162356
-15.6956957,-0.4131324
-15.5555556,-0.4100230
-15.4154154,-0.4069071
-15.2752753,-0.4037848
-15.1351351,-0.4006560
-14.9949950,-0.3975205
-14.8548549,-0.3943783
-14.7147147,-0.3912293
-14.5745746,-0.3880734
-14.4344344,-0.3849105
-14.2942943,-0.3817405
-14.1541542,-0.3785633
-14.0140140,-0.3753789
-13.8738739,-0.3721871
-13.7337337,-0.3689878
-13.5935936,-0.3657810
-13.4534535,-0.3625665
-13.3133133,-0.3593443
-13.1731732,-0.3561143
-13.0330330,-0.3528763
-12.8928929,-0.3496303
-12.7527528,-0.3463761
-12.6126126,-0.3431137
-12.4724725,-0.3398429
-12.3323323,-0.3365638
-12.1921922,-0.3332760
-12.0520521,-0.3299796
-11.9119119,-0.3266745
-11.7717718,-0.3233605
-11.6316316,-0.3200376
-11.4914915,-0.3167055
-11.3513514,-0.3133643
-11.2112112,-0.3100138
-11.0710711,-0.3066539
-10.9309309,-0.3032845
-10.7907908,-0.2999054
-10.6506507,-0.2965167
-10.5105105,-0.2931180
-10.3703704,-0.2897094
-10.2302302,-0.2862908
-10.0900901,-0.2828619
-9.9499499,-0.2794227
-9.8098098,-0.2759731
-9.6696697,-0.2725129
-9.5295295,-0.2690420
-9.3893894,-0.2655603
-9.2492492,-0.2620677
-9.1091091,-0.2585641
-8.9689690,-0.2550493
-8.8288288,-0.2515232
-8.6886887,-0.2479856
-8.5485485,-0.2444365
-8.4084084,-0.2408757
-8.2682683,-0.2373031
-8.1281281,-0.2337185
-7.9879880,-0.2301218
-7.8478478,-0.2265129
-7.7077077,-0.2228916
-7.5675676,-0.2192579
-7.4274274,-0.2156115
-7.2872873,-0.2119523
-7.1471471,-0.2082801
-7.0070070,-0.2045949
-6.8668669,-0.2008965
-6.7267267,-0.1971848
-6.5865866,-0.1934595
-6.4464464,-0.1897205
-6.3063063,-0.1859678
-6.1661662,-0.1822011
-6.0260260,-0.1784202
-5.8858859,-0.1746251
-5.7457457,-0.1708155
-5.6056056,-0.1669914
-5.4654655,-0.1631525
-5.3253253,-0.1592987
-5.1851852,-0.1554298
-5.0450450,-0.1515456
-4.9049049,-0.1476461
-4.7647648,-0.1437309
-4.6246246,-0.1398000
-4.4844845,-0.1358532
-4.3443443,-0.1318903
-4.2042042,-0.1279111
-4.0640641,-0.1239154
-3.9239239,-0.1199031
-3.7837838,-0.1158739
-3.6436436,-0.1118278
-3.5035035,-0.1077644
-3.3633634,-0.1036837
-3.2232232,-0.0995854
-3.0830831,-0.0954693
-2.9429429,-0.0913353
-2.8028028,-0.0871831
-2.6626627,-0.0830125
-2.5225225,-0.0788234
-2.3823824,-0.0746155
-2.2422422,-0.0703886
-2.1021021,-0.0661426
-1.9619620,-0.0618771
-1.8218218,-0.0575920
-1.6816817,-0.0532872
-1.5415415,-0.0489622
-1.4014014,-0.0446171
-1.2612613,-0.0402514
-1.1211211,-0.0358650
-0.9809810,-0.0314577
-0.8408408,-0.0270291
-0.7007007,-0.0225792
-0.5605606,-0.0181076
-0.4204204,-0.0136142
-0.2802803,-0.0090986
-0.1401401,-0.0045606
0.0000000,0.0000000
